Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Region,State or Province,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID,Location 1
"21,583",Low,0.09,7.28,4.23,"2,218",Hilda Fletcher,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",0.39,Central,Texas,"76,543",12/30/2013 0:00,12/30/2013 0:00,-6.26976,19,132.21,"91,227","Harker Heights, Texas 76543
(31.11344098200044, -97.69275726899969)"
"22,207",Low,0.09,6.68,6.92,"2,215",Christopher High,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1898,0.37,East,Ohio,"44,646",9/7/2011 0:00,9/16/2011 0:00,-162.54,22,138.24,"90,315","Massillon, Ohio 44646
(40.813400715000455, -81.49826567399964)"
"20,376",Low,0.02,73.98,14.52,"2,215",Christopher High,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Keytronic French Keyboard,0.65,East,Ohio,"44,646",9/25/2011 0:00,9/27/2011 0:00,225.28,17,"1,337.78","90,316","Massillon, Ohio 44646
(40.813400715000455, -81.49826567399964)"
"23,514",Low,0.01,6.48,5.14,"2,216",Clara Kaplan,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 23,0.37,East,Ohio,"44,256",6/23/2010 0:00,6/25/2010 0:00,-26.936,10,67.41,"90,314","Medina, Ohio 44256
(41.1381116660005, -81.85040664599967)"
"23,846",Not Specified,0.09,4.77,2.39,"2,216",Clara Kaplan,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation Primaris 3.5"" 2HD Unformatted Diskettes, 10/Pack",0.72,East,Ohio,"44,256",4/20/2013 0:00,4/22/2013 0:00,-89.13,13,58.74,"90,318","Medina, Ohio 44256
(41.1381116660005, -81.85040664599967)"
"24,527",Medium,0.05,37.93,13.99,"2,218",Hilda Fletcher,Regular Air,Home Office,Furniture,Office Furnishings,Wrap Bag,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",0.67,Central,Texas,"76,543",2/21/2013 0:00,2/22/2013 0:00,53.4819,2,77.51,"91,226","Harker Heights, Texas 76543
(31.11344098200044, -97.69275726899969)"
"21,532",Critical,0.07,7.08,2.35,"2,215",Christopher High,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,SANFORD Major Accent™ Highlighters,0.47,East,Ohio,"44,646",10/15/2013 0:00,10/17/2013 0:00,16.4,15,100.97,"90,321","Massillon, Ohio 44646
(40.813400715000455, -81.49826567399964)"
"20,921",Not Specified,0.08,9.27,4.39,"2,218",Hilda Fletcher,Regular Air,Home Office,Office Supplies,Paper,Wrap Bag,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",0.38,Central,Texas,"76,543",2/26/2012 0:00,2/27/2012 0:00,2.12,5,45.64,"91,225","Harker Heights, Texas 76543
(31.11344098200044, -97.69275726899969)"
"21,894",Critical,0,3.68,1.32,"2,224",Marilyn Bishop,Regular Air,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,"*Staples* vLetter Openers, 2/Pack",0.83,West,New Mexico,"87,401",10/20/2013 0:00,10/20/2013 0:00,-30.25,20,75.75,"89,979","Farmington, New Mexico 87401
(36.73910209300044, -108.19149846799968)"
"21,893",Critical,0.02,3.08,0.99,"2,224",Marilyn Bishop,Regular Air,Small Business,Office Supplies,Labels,Small Box,Avery 481,0.37,West,New Mexico,"87,401",10/20/2013 0:00,10/21/2013 0:00,11.92,9,28.21,"89,979","Farmington, New Mexico 87401
(36.73910209300044, -108.19149846799968)"
"20,710",High,0.02,155.99,8.99,"2,223",Judy Langley,Express Air,Small Business,Technology,Telephones and Communication,Small Box,CF 688,0.58,West,New Mexico,"88,101",4/15/2011 0:00,4/16/2011 0:00,275.769,5,679.23,"89,972","Clovis, New Mexico 88101
(34.41398102500045, -103.21813999799969)"
"20,596",Low,0.03,22.38,15.1,"2,221",Jacob Dale,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Avery Flip-Chart Easel Binder, Black",0.38,Central,Wisconsin,"53,094",5/22/2013 0:00,5/24/2013 0:00,-40.25,3,74.07,"91,037","Watertown, Wisconsin 53094
(43.18079434200047, -88.72243692899968)"
"24,460",High,0.08,5.58,5.3,"2,225",Sean McKenna,Regular Air,Small Business,Office Supplies,Envelopes,Small Box,Staples Brown Kraft Recycled Clasp Envelopes,0.35,West,New Mexico,"88,240",8/23/2011 0:00,8/23/2011 0:00,-26.8424,12,68.36,"89,973","Hobbs, New Mexico 88240
(32.71293309700047, -103.13619753899968)"
"24,114",Critical,0.01,48.91,35,"2,225",Sean McKenna,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Industrial Shelving,0.83,West,New Mexico,"88,240",8/21/2013 0:00,8/23/2013 0:00,-477.94128,22,"1,136.43","89,978","Hobbs, New Mexico 88240
(32.71293309700047, -103.13619753899968)"
"24,113",Critical,0,100.89,42,"2,225",Sean McKenna,Delivery Truck,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,0.61,West,New Mexico,"88,240",8/21/2010 0:00,8/22/2010 0:00,-42.0472,15,"1,608.11","89,970","Hobbs, New Mexico 88240
(32.71293309700047, -103.13619753899968)"
"19,899",Critical,0.07,39.48,1.99,"2,223",Judy Langley,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"80 Minute CD-R Spindle, 100/Pack - Staples",0.54,West,New Mexico,"88,101",11/18/2011 0:00,11/19/2011 0:00,6.534,10,367.17,"89,974","Clovis, New Mexico 88101
(34.41398102500045, -103.21813999799969)"
"19,321",High,0.06,6.48,8.4,"2,223",Judy Langley,Regular Air,Small Business,Office Supplies,Paper,Small Box,Xerox 212,0.37,West,New Mexico,"88,101",4/7/2011 0:00,4/10/2011 0:00,-64.95,3,20.4,"89,971","Clovis, New Mexico 88101
(34.41398102500045, -103.21813999799969)"
"20,711",High,0.07,85.99,0.99,"2,224",Marilyn Bishop,Express Air,Small Business,Technology,Telephones and Communication,Wrap Bag,Accessory34,0.55,West,New Mexico,"87,401",4/15/2011 0:00,4/18/2011 0:00,97.398,4,294.87,"89,972","Farmington, New Mexico 87401
(36.73910209300044, -108.19149846799968)"
"19,901",Critical,0,20.34,35,"2,223",Judy Langley,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,West,New Mexico,"88,101",11/18/2011 0:00,11/20/2011 0:00,72.364,11,266.78,"89,974","Clovis, New Mexico 88101
(34.41398102500045, -103.21813999799969)"
"20,597",Low,0.02,5.94,9.92,"2,221",Jacob Dale,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,Storex Dura Pro™ Binders,0.38,Central,Wisconsin,"53,094",5/22/2013 0:00,5/27/2013 0:00,-37.8005,2,15.96,"91,037","Watertown, Wisconsin 53094
(43.18079434200047, -88.72243692899968)"
"20,924",Critical,0.04,699.99,24.49,"2,224",Marilyn Bishop,Regular Air,Small Business,Technology,Copiers and Fax,Large Box,Canon Imageclass D680 Copier / Fax,0.54,West,New Mexico,"87,401",9/21/2012 0:00,9/23/2012 0:00,"5,217.27",14,"10,160.50","89,977","Farmington, New Mexico 87401
(36.73910209300044, -108.19149846799968)"
"18,158",Medium,0.01,227.55,32.48,"2,230",Ross Kent,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,Hon Rectangular Conference Tables,0.68,West,California,"91,911",6/20/2013 0:00,6/23/2013 0:00,"2,204.17",18,"4,229.32","86,683","Chula Vista, California 91911
(32.60780134400045, -117.06010657499968)"
"24,904",Not Specified,0.04,17.98,8.51,"2,228",Beverly Baker,Regular Air,Corporate,Technology,Office Machines,Medium Box,Canon P1-DHIII Palm Printing Calculator,0.4,East,Pennsylvania,"19,087",7/3/2011 0:00,7/4/2011 0:00,-15.4164,7,127.16,"89,156","Radnor, Pennsylvania 19087
(40.041940644000476, -75.38032847499966)"
"19,103",Medium,0.1,34.58,8.99,"2,232",Kay Ivey Orr,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Small Pack,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,0.56,West,California,"91,711",3/4/2011 0:00,3/6/2011 0:00,-9.32,4,129.38,"86,681","Claremont, California 91711
(34.10822298800048, -117.71910921299968)"
"24,081",High,0.1,100.97,14,"2,225",Sean McKenna,Delivery Truck,Small Business,Technology,Office Machines,Jumbo Drum,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,0.37,West,New Mexico,"88,240",10/28/2013 0:00,10/31/2013 0:00,"1,667.89",26,"2,417.23","89,980","Hobbs, New Mexico 88240
(32.71293309700047, -103.13619753899968)"
"23,545",Not Specified,0.02,7.1,6.05,"2,228",Beverly Baker,Express Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,"Wilson Jones Hanging View Binder, White, 1""",0.39,East,Pennsylvania,"19,087",4/22/2012 0:00,4/24/2012 0:00,-89.746,12,88.42,"89,158","Radnor, Pennsylvania 19087
(40.041940644000476, -75.38032847499966)"
"21,973",Not Specified,0.03,83.93,19.99,"2,232",Kay Ivey Orr,Regular Air,Consumer,Office Supplies,Envelopes,Small Box,Airmail Envelopes,0.38,West,California,"91,711",6/29/2013 0:00,6/30/2013 0:00,838.8468,14,"1,215.72","86,684","Claremont, California 91711
(34.10822298800048, -117.71910921299968)"
"19,102",Medium,0.04,95.95,74.35,"2,231",Regina Hewitt,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,Bevis Steel Folding Chairs,0.57,West,California,"95,610",3/4/2011 0:00,3/6/2011 0:00,"-1,216.64",9,897.87,"86,681","Citrus Heights, California 95610
(38.6921820660005, -121.27285879699969)"
"21,895",Critical,0.05,43.98,1.99,"2,225",Sean McKenna,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Memorex 80 Minute CD-R Spindle, 100/Pack",0.44,West,New Mexico,"88,240",10/20/2013 0:00,10/21/2013 0:00,593.8761,20,860.69,"89,979","Hobbs, New Mexico 88240
(32.71293309700047, -103.13619753899968)"
"23,546",Not Specified,0.1,3.74,0.94,"2,228",Beverly Baker,Regular Air,Corporate,Office Supplies,Rubber Bands,Wrap Bag,Rubber Band Ball,0.83,East,Pennsylvania,"19,087",4/22/2012 0:00,4/25/2012 0:00,-32.52,13,45.34,"89,158","Radnor, Pennsylvania 19087
(40.041940644000476, -75.38032847499966)"
"24,905",Not Specified,0.02,6.48,6.57,"2,228",Beverly Baker,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 20,0.37,East,Pennsylvania,"19,087",7/3/2011 0:00,7/4/2011 0:00,-103.28,12,81.18,"89,156","Radnor, Pennsylvania 19087
(40.041940644000476, -75.38032847499966)"
"18,845",Medium,0.04,3.8,1.49,"2,227",Wallace Mack,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Durable Pressboard Binders,0.38,East,Pennsylvania,"15,239",12/11/2011 0:00,12/13/2011 0:00,-1.8745,2,8.04,"89,157","Plum, Pennsylvania 15239
(40.48154223100045, -79.73879914699967)"
"25,604",Medium,0.07,420.98,19.99,"2,228",Beverly Baker,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,GBC DocuBind 200 Manual Binding Machine,0.35,East,Pennsylvania,"19,087",6/16/2011 0:00,6/17/2011 0:00,"2,431.28",9,"3,523.60","89,155","Radnor, Pennsylvania 19087
(40.041940644000476, -75.38032847499966)"
"18,954",High,0.08,178.47,19.99,"2,231",Regina Hewitt,Regular Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Hot File® 7-Pocket, Floor Stand",0.55,West,California,"95,610",1/19/2013 0:00,1/20/2013 0:00,"1,594.53",13,"2,310.91","86,682","Citrus Heights, California 95610
(38.6921820660005, -121.27285879699969)"
"23,961",High,0.03,2.28,5.2,"2,233",Anna Miles,Regular Air,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,"Binney & Smith inkTank™ Erasable Pocket Highlighter, Chisel Tip, Yellow",0.41,East,Connecticut,"6,360",9/14/2013 0:00,9/16/2013 0:00,-57.9876,9,23.7,"86,685","Norwich, Connecticut 6360
(41.53337247200045, -72.08278648699962)"
"26,343",Not Specified,0.04,5.98,7.15,"2,235",Kristina Stewart Weber,Regular Air,Consumer,Office Supplies,Paper,Small Box,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),0.36,East,Massachusetts,"1,752",2/13/2011 0:00,2/15/2011 0:00,-47.55,3,19.01,"86,679","Marlborough, Massachusetts 1752
(42.349390575000484, -71.54543965599964)"
"23,131",Low,0.06,4.98,7.54,"2,243",Jesse Cassidy,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1961,0.38,West,Montana,"59,715",10/30/2011 0:00,11/1/2011 0:00,-43.6644,4,22.5,"88,696","Bozeman, Montana 59715
(45.67810797800047, -111.01765950099968)"
"23,960",High,0.06,40.98,5.33,"2,234",Daniel Phelps,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Belkin 8 Outlet Surge Protector,0.57,East,Massachusetts,"2,048",9/14/2013 0:00,9/16/2013 0:00,158.5332,10,407.28,"86,685","Mansfield, Massachusetts 2048
(42.02295031200049, -71.21528875799964)"
"23,095",High,0.08,15.98,6.5,"2,241",Gary Hoffman,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Access Keyboard,0.48,South,Florida,"34,639",10/18/2011 0:00,10/20/2011 0:00,14.502,2,34.36,"89,103","Land O Lakes, Florida 34639
(28.219171989000472, -82.43154678499968)"
"23,581",Not Specified,0.01,5.08,3.63,"2,243",Jesse Cassidy,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,"Master Caster Door Stop, Gray",0.51,West,Montana,"59,715",12/29/2012 0:00,12/30/2012 0:00,-11.37,16,83.09,"88,698","Bozeman, Montana 59715
(45.67810797800047, -111.01765950099968)"
"18,690",Low,0.07,11.55,2.36,"2,244",Molly Sanchez,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,East,New York,"11,757",1/5/2013 0:00,1/10/2013 0:00,-5.3072,2,22.8,"88,699","Lindenhurst, New York 11757
(40.68824283300046, -73.37449579099967)"
"21,974",Not Specified,0.06,22.84,5.47,"2,232",Kay Ivey Orr,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1929,0.39,West,California,"91,711",6/29/2013 0:00,6/30/2013 0:00,72.432,5,112.67,"86,684","Claremont, California 91711
(34.10822298800048, -117.71910921299968)"
"26,391",Medium,0.07,15.98,8.99,"2,243",Jesse Cassidy,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Imation 3.5"" DS/HD IBM Formatted Diskettes, 50/Pack",0.64,West,Montana,"59,715",2/8/2013 0:00,2/10/2013 0:00,-268.65,12,182.42,"88,700","Bozeman, Montana 59715
(45.67810797800047, -111.01765950099968)"
"23,959",High,0.1,8.69,2.99,"2,232",Kay Ivey Orr,Regular Air,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,"Cardinal Slant-D® Ring Binder, Heavy Gauge Vinyl",0.39,West,California,"91,711",9/14/2013 0:00,9/16/2013 0:00,-6.81352,2,18.23,"86,685","Claremont, California 91711
(34.10822298800048, -117.71910921299968)"
"18,689",Low,0.01,4.91,0.5,"2,244",Molly Sanchez,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 493,0.36,East,New York,"11,757",1/5/2013 0:00,1/12/2013 0:00,18.1125,5,26.25,"88,699","Lindenhurst, New York 11757
(40.68824283300046, -73.37449579099967)"
"18,820",Low,0.01,13.43,5.5,"2,240",Maurice Kelly,Express Air,Corporate,Office Supplies,Storage & Organization,Small Box,"Fellowes Personal Hanging Folder Files, Navy",0.57,South,Florida,"33,801",4/6/2010 0:00,4/13/2010 0:00,-313.0218,7,99.75,"89,102","Lakeland, Florida 33801
(28.03890205500045, -81.91655935399967)"
"20,215",Not Specified,0.09,6.81,5.48,"2,240",Maurice Kelly,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Avery Self-Adhesive Photo Pockets for Polaroid Photos,0.37,South,Florida,"33,801",12/24/2013 0:00,12/26/2013 0:00,51.864,4,29.16,"89,105","Lakeland, Florida 33801
(28.03890205500045, -81.91655935399967)"
"26,342",Not Specified,0.08,6.48,8.4,"2,236",Victoria Field,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 212,0.37,East,New Jersey,"7,410",2/13/2011 0:00,2/15/2011 0:00,-165.48,9,57.96,"86,679","Fair Lawn, New Jersey 7410
(40.934721959000456, -74.11672701099963)"
"20,670",Not Specified,0.07,7.96,4.95,"2,245",Ben P Bowen,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,Staples Plastic Wall Frames,0.41,East,New York,"11,561",3/7/2011 0:00,3/9/2011 0:00,-6.39,9,68.49,"88,695","Long Beach, New York 11561
(40.58685212900048, -73.66263917599963)"
"22,418",Medium,0.04,22.23,3.63,"2,249",Priscilla Allred,Regular Air,Home Office,Furniture,Office Furnishings,Small Pack,"Executive Impressions 14"" Contract Wall Clock",0.52,East,Pennsylvania,"18,504",5/25/2013 0:00,5/27/2013 0:00,74.52,5,108,"86,707","Scranton, Pennsylvania 18504
(41.4147016820005, -75.68745953399963)"
"18,912",Low,0.09,8.67,3.5,"2,253",Calvin Ferrell,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Staples 4 Outlet Surge Protector,0.58,South,Kentucky,"42,301",1/4/2012 0:00,1/8/2012 0:00,"4,714.85",6,50.75,"89,281","Owensboro, Kentucky 42301
(37.75263111200047, -87.15456776499968)"
"24,262",Not Specified,0.1,42.76,6.22,"2,250",Alvin Hoover,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,"SAFCO Mobile Desk Side File, Wire Frame",,East,Pennsylvania,"16,801",10/12/2012 0:00,10/14/2012 0:00,40.066,7,280.37,"86,706","State College, Pennsylvania 16801
(40.79031135700046, -77.84926922499966)"
"24,121",Low,0,2.08,5.33,"2,250",Alvin Hoover,Regular Air,Home Office,Furniture,Office Furnishings,Small Box,Eldon® Wave Desk Accessories,0.43,East,Pennsylvania,"16,801",10/13/2010 0:00,10/20/2010 0:00,-192.5532,22,51.41,"86,699","State College, Pennsylvania 16801
(40.79031135700046, -77.84926922499966)"
"21,378",Not Specified,0,20.34,35,"2,245",Ben P Bowen,Regular Air,Corporate,Office Supplies,Storage & Organization,Large Box,Tennsco Commercial Shelving,0.84,East,New York,"11,561",5/20/2012 0:00,5/21/2012 0:00,"-1,049.26",14,321.15,"88,697","Long Beach, New York 11561
(40.58685212900048, -73.66263917599963)"
"18,907",Medium,0.05,9.99,5.12,"2,248",Audrey Harmon,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1948,0.4,East,Pennsylvania,"19,601",8/20/2012 0:00,8/23/2012 0:00,19.9208,15,153.46,"86,705","Reading, Pennsylvania 19601
(40.345421898000495, -75.93251784399968)"
"22,419",Medium,0.03,25.98,14.36,"2,250",Alvin Hoover,Delivery Truck,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Stack Chair without Arms, Black",0.6,East,Pennsylvania,"16,801",5/25/2011 0:00,5/27/2011 0:00,-226.41,15,386.92,"86,700","State College, Pennsylvania 16801
(40.79031135700046, -77.84926922499966)"
"18,162",Low,0.08,95.43,19.99,"2,247",Amy Thomson,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Fellowes Stor/Drawer® Steel Plus™ Storage Drawers,0.79,East,Pennsylvania,"19,087",9/4/2011 0:00,9/11/2011 0:00,-179.5,3,291.82,"86,701","Radnor, Pennsylvania 19087
(40.041940644000476, -75.38032847499966)"
"20,671",Not Specified,0.03,45.99,4.99,"2,245",Ben P Bowen,Regular Air,Corporate,Technology,Telephones and Communication,Small Box,KF 788,0.56,East,New York,"11,561",3/7/2011 0:00,3/8/2011 0:00,-155.947,2,77.25,"88,695","Long Beach, New York 11561
(40.58685212900048, -73.66263917599963)"
"18,906",Medium,0.1,7.64,5.83,"2,248",Audrey Harmon,Express Air,Home Office,Office Supplies,Paper,Wrap Bag,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",0.36,East,Pennsylvania,"19,601",8/20/2012 0:00,8/20/2012 0:00,-18.9592,8,58.06,"86,705","Reading, Pennsylvania 19601
(40.345421898000495, -75.93251784399968)"
"21,377",Not Specified,0.01,30.98,6.5,"2,245",Ben P Bowen,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Logitech Internet Navigator Keyboard,0.79,East,New York,"11,561",5/20/2012 0:00,5/21/2012 0:00,-135.51,2,68.41,"88,697","Long Beach, New York 11561
(40.58685212900048, -73.66263917599963)"
"18,794",Critical,0.03,11.29,5.03,"2,248",Audrey Harmon,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,X-Rack™ File for Hanging Folders,0.59,East,Pennsylvania,"19,601",10/4/2013 0:00,10/6/2013 0:00,-13.32,16,191.83,"86,709","Reading, Pennsylvania 19601
(40.345421898000495, -75.93251784399968)"
"19,664",Critical,0.08,5.18,5.74,"2,249",Priscilla Allred,Regular Air,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Impact Binders,0.36,East,Pennsylvania,"18,504",4/13/2012 0:00,4/15/2012 0:00,-145.7165,12,58.79,"86,704","Scranton, Pennsylvania 18504
(41.4147016820005, -75.68745953399963)"
"25,440",Low,0.1,6.3,0.5,"2,254",Jeff Meadows,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 48,0.39,South,Kentucky,"42,003",7/27/2010 0:00,8/1/2010 0:00,-464.282,12,68.72,"89,278","Paducah, Kentucky 42003
(37.038212272000465, -88.59478935799967)"
"20,738",Not Specified,0.01,18.97,5.21,"2,256",Lloyd Levin,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1887,0.37,South,North Carolina,"28,560",8/4/2011 0:00,8/5/2011 0:00,104.364,3,62.33,"87,967","New Bern, North Carolina 28560
(35.10446322900049, -77.01768731299967)"
"24,085",High,0,4.98,5.02,"2,257",Bernard Thompson,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1989,0.38,South,North Carolina,"27,604",2/6/2012 0:00,2/6/2012 0:00,4.302,1,7,"87,968","Raleigh, North Carolina 27604
(35.820880771000475, -78.58317975999967)"
